x,y,z,yaw,velocity,change_flag
-43.3369,27.8060,-0.8487,-3.1220,3.9350,0
-43.4906,27.8122,-0.8092,-3.1125,5.2317,0
-43.6041,27.8108,-0.8697,-3.1133,1.5244,0
-43.7359,27.8114,-0.8434,-3.1148,4.2327,0
-43.7025,27.7735,-0.8721,-3.1192,inf,0
-43.7589,27.7643,-0.8866,-3.1261,inf,0
-43.8108,27.7722,-0.8784,-3.1280,1.8241,0
-43.7878,27.7252,-0.8704,-3.1269,3.1164,0
-43.9103,27.7366,-0.8590,-3.1290,4.1586,0
-43.9767,27.7386,-0.8730,-3.1302,2.1514,0
-44.0262,27.7556,-0.8832,-3.1231,1.5883,0
-44.0780,27.7629,-0.8510,-3.1118,0.3596,0
-44.1276,27.7465,-0.8898,-3.1055,2.1749,0
-44.2371,27.7613,-0.8667,-3.1092,2.5621,0
-44.3528,27.7065,-0.8976,-3.1243,3.8488,0
-44.4792,27.7263,-0.8798,-3.1292,3.2556,0
-44.5281,27.6825,-0.9054,-3.1296,1.7439,0
-44.5820,27.6859,-0.9159,-3.1318,1.4893,0
-44.6490,27.6982,-0.9137,-3.1229,1.5581,0
-44.7038,27.6865,-0.9066,-3.1144,1.0958,0
-44.7613,27.6903,-0.9115,-3.1069,2.1942,0
-44.8112,27.6975,-0.9262,-3.1081,inf,0
-44.8878,27.6542,-0.9221,-3.1205,2.0914,0
-44.9475,27.6756,-0.9141,-3.1260,1.9276,0
-44.9993,27.6806,-0.9264,-3.1275,1.0508,0
-45.0460,27.6560,-0.8998,-3.1281,inf,0
-45.0964,27.6468,-0.9358,-3.1312,1.3403,0
-45.1830,27.7027,-0.9014,-3.1297,2.7339,0
-45.2266,27.6726,-0.9319,-3.1181,inf,0
-45.2964,27.6567,-0.9207,-3.1138,2.4874,0
-45.3589,27.6370,-0.9284,-3.1109,2.4486,0
-45.4100,27.6613,-0.9382,-3.1129,inf,0
-45.4673,27.6421,-0.9396,-3.1228,inf,0
-45.5373,27.6372,-0.9442,-3.1278,1.2650,0
-45.6152,27.5909,-0.9486,-3.1340,1.8340,0
-45.6690,27.6121,-0.9271,-3.1340,inf,0
-45.7836,27.6201,-0.9500,-3.1405,2.5453,0
-45.8668,27.6194,-0.9486,-3.1161,1.5182,0
-45.9601,27.5880,-0.9569,-3.1142,1.7705,0
-46.0306,27.5793,-0.9502,-3.1240,1.2345,0
-46.0812,27.6027,-0.9569,-3.1282,0.3114,0
-46.1381,27.5789,-0.9612,-3.1326,0.6725,0
-46.2076,27.5670,-0.9628,-3.1349,0.9173,0
-46.2848,27.5697,-0.9748,-3.1338,1.6148,0
-46.3611,27.5569,-0.9696,-3.1377,1.8297,0
-46.4408,27.5257,-0.9554,-3.1354,2.5725,0
-46.4131,27.5737,-0.9598,-3.1267,inf,0
-46.4715,27.5769,-0.9789,-3.1280,inf,0
-46.5305,27.5723,-0.9889,-3.1179,1.5006,0
-46.5864,27.5990,-0.9472,-3.1095,2.4610,0
-46.5860,27.5385,-0.9619,-3.1158,2.2355,0
-46.6165,27.4974,-0.9915,-3.1295,1.9229,0
-46.6792,27.5150,-0.9624,-3.1368,2.0886,0
-46.7333,27.5353,-0.9730,-3.1360,0.5371,0
-46.8163,27.5367,-0.9648,-3.1379,1.3931,0
-46.8987,27.5386,-0.9873,-3.1405,1.4866,0
-46.9502,27.5366,-0.9794,3.1404,inf,0
-47.0414,27.5391,-1.0105,-3.1324,1.8450,0
-47.1172,27.5185,-0.9890,-3.1242,1.7171,0
-47.1613,27.4891,-1.0026,-3.1183,inf,0
-47.2293,27.4648,-1.0087,-3.1340,2.1231,0
-47.2957,27.4573,-1.0190,3.1399,1.9302,0
-47.3387,27.4861,-1.0163,3.1389,inf,0
-47.3907,27.5081,-0.9771,3.1317,0.8288,0
-47.4647,27.5109,-1.0232,-3.1366,3.6701,0
-47.5239,27.5025,-1.0144,-3.1405,1.0175,0
-47.6055,27.4794,-1.0271,-3.1408,1.5271,0
-47.6689,27.4980,-1.0168,-3.1388,1.2457,0
-47.7089,27.4603,-1.0519,-3.1361,2.0599,0
-47.7643,27.4648,-1.0325,-3.1273,0.4442,0
-47.8321,27.4465,-1.0389,-3.1317,2.3104,0
-47.8841,27.4536,-1.0366,-3.1358,inf,0
-47.9279,27.5044,-0.9966,-3.1329,2.6820,0
-47.9712,27.4320,-1.0554,-3.1366,3.5691,0
-48.0214,27.4413,-1.0344,3.1402,0.4809,0
-48.0809,27.4295,-1.0453,3.1394,2.0968,0
-48.1668,27.4369,-1.0221,3.1403,2.2695,0
-48.2272,27.4126,-1.0613,-3.1368,2.2238,0
-48.3008,27.4208,-1.0296,-3.1293,1.6412,0
-48.3495,27.4398,-1.0164,-3.1278,1.5127,0
-48.4006,27.4344,-1.0561,-3.1396,0.7226,0
-48.5188,27.4323,-1.0315,-3.1415,3.9705,0
-48.5899,27.3969,-1.0630,-3.1361,3.9113,0
-48.6460,27.4060,-1.0307,-3.1400,inf,0
-48.7036,27.4105,-1.0778,3.1387,0.9119,0
-48.7584,27.4126,-1.0504,3.1364,0.8946,0
-48.8501,27.3914,-1.0580,-3.1405,3.2732,0
-48.9131,27.4012,-1.0666,-3.1287,1.1369,0
-48.9677,27.3801,-1.0714,-3.1253,inf,0
-49.0630,27.3815,-1.0574,-3.1353,2.2693,0
-49.1379,27.3763,-1.0843,3.1414,3.1081,0
-49.2242,27.3938,-1.0626,-3.1333,2.6538,0
-49.2736,27.3770,-1.0829,-3.0715,0.8670,0
-49.3351,27.3503,-1.0942,-3.0651,2.3133,0
-49.3904,27.3361,-1.0724,-3.0682,0.9902,0
-49.4516,27.3278,-1.0670,-3.0696,2.0461,0
-49.5277,27.3645,-1.0711,-3.0713,2.0618,0
-49.5781,27.3364,-1.0851,-3.0719,inf,0
-49.6607,27.3395,-1.0725,-3.0856,1.3548,0
-49.7180,27.3357,-1.1020,-3.0873,1.1473,0
-49.8259,27.3085,-1.0920,-3.0872,3.3936,0
-49.8961,27.2715,-1.1204,-3.0903,1.4934,0
-49.9386,27.3071,-1.1168,-3.0924,1.8121,0
-50.0080,27.2802,-1.1205,-3.0928,1.4451,0
-50.0589,27.3040,-1.1251,-3.0811,inf,0
-50.1462,27.2601,-1.1087,-3.0799,2.0329,0
-50.2047,27.2553,-1.1180,-3.0826,inf,0
-50.2526,27.2391,-1.1085,-3.0902,inf,0
-50.3596,27.2339,-1.1052,-3.0970,2.7355,0
-50.4346,27.2472,-1.1111,-3.1001,2.3753,0
-50.5619,27.2320,-1.1369,-3.1037,3.1992,0
-50.6333,27.2222,-1.1324,-3.0898,1.4190,0
-50.6977,27.2092,-1.1424,-3.0865,1.9000,0
-50.7647,27.1908,-1.1634,-3.0846,1.1817,0
-50.8303,27.1912,-1.1221,-3.0874,2.3093,0
-50.8834,27.1963,-1.1609,-3.0956,inf,0
-50.9553,27.2219,-1.1421,-3.1064,2.7001,0
-51.0020,27.1918,-1.1498,3.1370,inf,0
-51.1027,27.1738,-1.1836,3.1265,2.4287,0
-51.1641,27.1705,-1.1670,3.1279,1.8167,0
-51.2062,27.1364,-1.1580,3.1377,1.6428,0
-51.2627,27.1399,-1.1470,-3.1203,1.6505,0
-51.3213,27.1447,-1.1791,-3.1111,1.5326,0
-51.3796,27.1378,-1.1722,-3.1158,inf,0
-51.4308,27.1294,-1.1587,-3.1242,1.8406,0
-51.4749,27.0972,-1.1623,-3.1397,2.6035,0
-51.5655,27.0635,-1.1827,3.1344,3.0626,0
-51.5245,27.1418,-1.1509,3.1374,3.3618,0
-51.5838,27.1229,-1.1548,3.1382,2.5013,0
-51.6413,27.1352,-1.1606,-3.1351,1.5598,0
-51.7280,27.1130,-1.1771,-3.1350,2.7473,0
-51.8146,27.0847,-1.1820,-3.1303,2.7644,0
-51.8685,27.0862,-1.2056,-3.1213,inf,0
-51.9237,27.0802,-1.2064,-3.1214,inf,0
-51.9837,27.0789,-1.2106,-3.1230,1.1290,0
-52.0508,27.0913,-1.2037,-3.1336,0.7570,0
-52.1125,27.0653,-1.2042,-3.1345,0.9601,0
-52.1634,27.0621,-1.2087,-3.1352,1.4234,0
-52.2337,27.0740,-1.2216,-3.1343,1.0522,0
-52.3236,27.0447,-1.2142,-3.1375,1.3428,0
-52.3732,27.0525,-1.2271,-3.1343,inf,0
-52.4460,27.0369,-1.2248,-3.1303,2.5365,0
-52.5045,27.0317,-1.2324,-3.1340,inf,0
-52.6107,27.0512,-1.2246,-3.1350,1.8585,0
-52.6629,27.0269,-1.2285,-3.1388,0.7239,0
-52.7758,27.0406,-1.2415,3.1397,1.8071,0
-52.8255,27.0522,-1.2484,3.1402,inf,0
-52.8767,27.0285,-1.2431,3.1377,inf,0
-52.9339,27.0340,-1.2327,3.1347,1.0038,0
-53.0350,27.0029,-1.2280,-3.1379,1.9977,0
-53.0993,26.9895,-1.2602,-3.1292,1.4451,0
-53.1596,26.9963,-1.2399,-3.1311,inf,0
-53.2130,26.9954,-1.2547,-3.1321,inf,0
-53.2992,26.9780,-1.2742,-3.1408,1.3628,0
-53.4015,26.9953,-1.2577,3.1326,1.2366,0
-53.4693,26.9721,-1.2668,3.1290,1.0917,0
-53.5459,26.9812,-1.2450,3.1321,2.4407,0
-53.4903,26.9916,-1.2736,3.1365,1.2136,0
-53.5710,26.9843,-1.2512,3.1414,3.3217,0
-53.7015,26.9574,-1.2740,-3.1312,2.2055,0
-53.7842,26.9652,-1.2786,-3.1403,1.6498,0
-53.8460,26.9460,-1.2792,3.1414,2.2217,0
-53.9082,26.9565,-1.2878,3.1332,1.6601,0
-54.0170,26.9313,-1.2880,3.1282,1.2651,0
-54.0734,26.9446,-1.2547,3.1318,2.0179,0
-54.1293,26.9239,-1.2867,3.1393,2.8948,0
-54.1808,26.9329,-1.2832,3.1392,1.4314,0
-54.2711,26.9486,-1.2840,-3.1360,2.2559,0
-54.3297,26.8949,-1.3242,-3.1303,1.9465,0
-54.3674,26.9630,-1.2934,-3.1335,2.8595,0
-54.4488,26.9324,-1.2877,-3.1410,2.8428,0
-54.5862,26.9238,-1.2998,3.1299,3.1466,0
-54.6333,26.8956,-1.2877,3.1275,inf,0
-54.6853,26.9034,-1.3273,3.1307,inf,0
-54.7407,26.9061,-1.3220,3.1410,0.5768,0
-54.8098,26.8924,-1.3193,-3.1388,2.5214,0
-54.8611,26.8837,-1.3358,-3.1370,inf,0
-54.9128,26.8928,-1.3332,-3.1357,1.8059,0
-54.9635,26.8794,-1.3252,-3.1390,inf,0
-55.0250,26.9054,-1.2885,3.1414,2.6147,0
-55.1160,26.8971,-1.3271,3.1300,2.2007,0
-55.1746,26.8898,-1.3453,3.1234,2.0789,0
-55.2594,26.8744,-1.3362,3.1268,2.2308,0
-55.3115,26.8932,-1.3700,3.1323,1.6387,0
-55.3729,26.9089,-1.3432,3.1397,2.3283,0
-55.4106,26.8756,-1.3455,-3.1373,inf,0
-55.4833,26.8557,-1.3599,-3.1366,1.2415,0
-55.5395,26.8577,-1.3841,-3.1343,1.8390,0
-55.6363,26.8552,-1.3351,3.1389,3.0228,0
-55.6869,26.8640,-1.3800,3.1252,0.5831,0
-55.7399,26.8435,-1.3612,3.1204,inf,0
-55.7929,26.8342,-1.3486,3.1245,1.0538,0
-55.8698,26.8279,-1.3769,3.1247,2.6497,0
-55.9189,26.8474,-1.3775,3.1199,2.6516,0
-55.9674,26.8312,-1.3870,3.1328,0.7375,0
-56.0345,26.8218,-1.3938,3.1379,1.5784,0
-56.0866,26.8291,-1.3788,3.1403,inf,0
-56.2051,26.8099,-1.3963,3.1370,2.5352,0
-56.2575,26.7988,-1.3970,3.1231,1.8764,0
-56.3421,26.8033,-1.3944,3.1201,2.6632,0
-56.4627,26.7755,-1.3956,3.1165,3.0301,0
-56.5227,26.8008,-1.3983,3.1174,1.6522,0
-56.5760,26.7878,-1.3727,3.1233,1.9053,0
-56.6914,26.7914,-1.3972,3.1324,3.6287,0
-56.7843,26.7876,-1.3884,3.1387,3.3245,0
-56.8417,26.7772,-1.3805,3.1322,inf,0
-56.9195,26.7864,-1.4060,3.1218,2.0450,0
-57.0107,26.7780,-1.4013,3.1198,3.1505,0
-57.0661,26.7744,-1.4299,3.1165,1.4364,0
-57.1721,26.7389,-1.4024,3.1287,2.9235,0
-57.2944,26.7569,-1.4256,-3.1315,3.4568,0
-57.3428,26.7695,-1.4202,-3.0980,2.7190,0
-57.3985,26.7590,-1.4428,-3.1045,inf,0
-57.4623,26.7476,-1.4263,-3.1035,2.2962,0
-57.5124,26.7382,-1.4319,-3.1048,inf,0
-57.5846,26.7135,-1.4443,-3.1004,2.2150,0
-57.6685,26.7065,-1.4306,-3.1024,2.5713,0
-57.7482,26.6925,-1.4579,-3.0751,2.0496,0
-57.8185,26.6829,-1.4358,-3.0717,2.5199,0
-57.9029,26.6773,-1.4589,-3.0662,3.8317,0
-57.9824,26.6786,-1.4301,-3.0713,2.6182,0
-58.0304,26.6447,-1.4598,-3.0927,inf,0
-58.0933,26.6604,-1.4681,-3.0932,2.2451,0
-58.1712,26.6469,-1.4661,-3.0941,1.3609,0
-58.2415,26.6474,-1.4690,-3.0928,2.0909,0
-58.2936,26.6446,-1.4517,-3.0903,1.6964,0
-58.4071,26.6029,-1.4845,-3.0787,2.7469,0
-58.4606,26.6089,-1.4912,-3.0785,inf,0
-58.5118,26.6043,-1.4846,-3.0827,1.0820,0
-58.6301,26.5915,-1.4772,-3.0853,3.7197,0
-58.6933,26.5899,-1.4762,-3.0912,3.6293,0
-58.7695,26.5584,-1.5093,-3.0945,2.0604,0
-58.8388,26.5630,-1.4757,-3.0947,2.4711,0
-58.9063,26.5653,-1.5347,-3.0924,0.8911,0
-58.9747,26.5527,-1.5083,-3.0903,2.3568,0
-59.0261,26.5484,-1.4989,-3.0820,1.5447,0
-59.0878,26.5444,-1.4966,-3.0790,1.9059,0
-59.1728,26.5354,-1.5289,-3.0814,1.9973,0
-59.2398,26.5243,-1.4896,-3.0942,1.3651,0
-59.3610,26.5182,-1.5145,-3.0996,3.3636,0
-59.4093,26.4973,-1.5132,-3.0916,0.7661,0
-59.4615,26.4753,-1.5222,-3.0905,inf,0
-59.5182,26.4947,-1.5495,-3.0853,2.0571,0
-59.6128,26.4827,-1.5040,-3.0779,1.4966,0
-59.6627,26.4794,-1.5302,-3.0762,inf,0
-59.7250,26.4803,-1.5670,-3.0731,1.1790,0
-59.7916,26.4730,-1.5544,-3.0841,1.0014,0
-59.8458,26.4512,-1.5205,-3.0864,inf,0
-59.9778,26.4372,-1.5471,-3.0975,3.8885,0
-60.0242,26.4180,-1.5496,-3.0883,2.7641,0
-60.0905,26.4167,-1.5325,-3.0902,2.0850,0
-60.1464,26.4106,-1.5362,-3.0907,0.8594,0
-60.2380,26.4018,-1.5366,-3.0861,1.5785,0
-60.3091,26.3904,-1.5549,-3.0828,2.3395,0
-60.4311,26.3810,-1.5664,-3.0968,1.5797,0
-60.5030,26.3654,-1.5629,-3.1006,0.9947,0
-60.5569,26.3638,-1.5441,-3.0982,1.6409,0
-60.6168,26.3473,-1.5570,-3.0946,1.9096,0
-60.6886,26.3526,-1.5539,-3.0939,2.3866,0
-60.7415,26.3599,-1.5527,-3.0933,inf,0
-60.8099,26.3354,-1.5576,-3.0851,0.7703,0
-60.8652,26.3338,-1.5617,-3.0831,1.7972,0
-61.0093,26.3075,-1.5637,-3.0716,4.4186,0
-61.0724,26.2978,-1.5901,-3.0898,1.0496,0
-61.1521,26.2747,-1.5759,-3.1003,0.9425,0
-61.2288,26.2672,-1.5703,-3.0964,2.6148,0
-61.2779,26.2896,-1.5855,-3.0933,inf,0
-61.3307,26.2719,-1.6038,-3.0878,2.0121,0
-61.2766,26.2867,-1.5829,-3.0867,2.2127,0
-61.3389,26.2559,-1.6000,-3.0811,2.7032,0
-61.3891,26.2511,-1.6113,-3.0810,1.7737,0
-61.4478,26.2781,-1.6037,-3.0800,2.1367,0
-61.5341,26.2354,-1.6232,-3.0769,2.0992,0
-61.6321,26.2477,-1.6179,-3.0904,2.0088,0
-61.5402,26.2568,-1.6435,-3.0948,3.4058,0
-61.6630,26.2266,-1.6106,-3.0932,4.4869,0
-61.7557,26.2239,-1.6207,-3.0938,1.8317,0
-61.8239,26.2357,-1.6198,-3.0897,1.4487,0
-61.8950,26.2154,-1.6178,-3.0954,1.4099,0
-61.9658,26.2182,-1.6282,-3.1005,1.7463,0
-62.0172,26.1628,-1.6771,-3.0927,2.4675,0
-62.1043,26.1825,-1.6137,-3.0907,3.5887,0
-62.2016,26.1532,-1.6195,-3.0926,2.5349,0
-62.2990,26.1749,-1.6771,-3.0944,2.4100,0
-62.3591,26.1576,-1.6383,-3.1018,2.7380,0
-62.4395,26.1534,-1.6419,-3.1029,1.6875,0
-62.4842,26.1290,-1.6752,-3.1008,inf,0
-62.6140,26.0872,-1.6830,-3.1022,3.6517,0
-62.6903,26.1205,-1.6694,-3.0858,1.6757,0
-62.8101,26.1062,-1.6701,-3.0905,2.5311,0
-62.9030,26.0865,-1.6876,-3.1072,3.5953,0
-63.0136,26.0675,-1.6897,-3.1135,3.6818,0
-63.0642,26.0736,-1.7127,-3.1053,1.2916,0
-63.1516,26.0745,-1.6751,-3.0999,1.9362,0
-63.2651,26.0538,-1.7074,-3.0893,3.2596,0
-63.3277,26.0363,-1.7068,-3.0868,1.9563,0
-63.3997,26.0411,-1.7112,-3.1007,1.9277,0
-63.4895,26.0179,-1.7178,-3.1046,2.3122,0
-63.5685,26.0247,-1.7263,-3.1061,2.4979,0
-63.6844,26.0119,-1.7293,-3.1046,3.2623,0
-63.7593,25.9977,-1.7202,-3.1036,1.1104,0
-63.8822,25.9651,-1.7377,-3.0878,2.7307,0
-63.9526,25.9995,-1.7393,-3.0853,2.5168,0
-64.0387,25.9737,-1.7245,-3.1057,2.2945,0
-64.1317,25.9747,-1.7680,-3.1096,3.2190,0
-64.2323,25.9295,-1.7563,-3.1057,2.8489,0
-64.2842,25.9468,-1.7434,-3.1082,1.7716,0
-64.4375,25.9265,-1.7483,-3.1039,4.3865,0
-64.5165,25.9204,-1.7809,-3.1083,2.3110,0
-64.6498,25.8773,-1.7711,-3.1108,4.6447,0
-64.7211,25.8680,-1.7913,-3.0967,2.4141,0
-64.7966,25.8566,-1.7855,-3.0716,2.0855,0
-64.8757,25.8249,-1.7935,-3.0322,2.8709,0
-64.9299,25.8144,-1.8105,-2.9907,1.9182,0
-64.9729,25.8704,-1.7935,-2.9426,1.5899,0
-64.8541,25.8625,-1.7966,-2.8569,2.6463,0
-64.7954,25.8504,-1.8066,-2.7454,inf,0
-64.8486,25.7944,-1.8384,-2.6860,3.4441,0
-64.9288,25.7771,-1.8133,-2.6527,2.6979,0
-64.9661,25.7047,-1.8293,-2.5103,1.5152,0
-65.0834,25.5826,-1.8556,-2.4250,2.7211,0
-65.2936,25.4701,-1.8434,-2.3545,4.0988,0
-65.4388,25.4415,-1.8095,-2.3165,5.2135,0
-65.3707,25.4883,-1.8504,-2.2862,3.1673,0
-65.4317,25.4437,-1.8482,-2.2020,0.9580,0
-65.3739,25.4287,-1.8666,-2.1008,2.2576,0
-65.3297,25.3498,-1.8689,-2.0451,1.5321,0
-65.2724,25.3193,-1.8751,-2.0125,2.2383,0
-65.3176,25.2642,-1.8187,-1.9463,2.0456,0
-65.3038,25.1768,-1.8443,-1.8724,1.5453,0
-65.3774,25.0863,-1.8154,-1.8027,3.4980,0
-65.4223,25.0027,-1.8818,-1.7588,2.9714,0
-65.4575,24.9639,-1.8426,-1.7520,2.2449,0
-65.4800,24.8822,-1.8610,-1.7491,2.1053,0
-65.5170,24.7932,-1.8607,-1.7345,3.1042,0
-65.5640,24.7322,-1.8570,-1.7058,2.6458,0
-65.6199,24.7373,-1.8944,-1.6659,inf,0
-65.6934,24.6895,-1.8938,-1.6256,3.0132,0
-65.4969,24.6966,-1.8463,-1.5487,3.4735,0
-65.1819,24.6889,-1.8667,-1.5033,10.8443,0
-64.7187,24.5385,-1.8431,-1.4904,16.7507,0
-64.2222,24.0064,-1.8308,-1.5023,24.9835,0
-65.4988,24.5003,-1.8589,-1.5961,47.0147,0
-65.4545,24.4618,-1.8634,-1.6219,0.6736,0
-65.4299,24.3621,-1.8861,-1.5970,1.2044,0
-65.4520,24.2946,-1.8787,-1.5840,1.2782,0
-65.5346,24.2367,-1.8818,-1.5994,2.9173,0
-65.4112,24.2158,-1.9133,-1.5967,2.7415,0
-65.4213,24.1158,-1.8829,-1.6047,3.6559,0
-65.4706,24.0635,-1.8798,-1.6011,2.2109,0
-65.4161,24.0874,-1.8987,-1.6005,2.1438,0
-65.4474,23.9903,-1.8661,-1.5995,2.3469,0
-65.4115,23.9473,-1.9026,-1.6004,2.2034,0
-65.3995,23.8593,-1.8550,-1.5990,3.3761,0
-65.4417,23.8209,-1.8889,-1.5908,inf,0
-65.4307,23.7665,-1.8852,-1.5951,1.2064,0
-65.3844,23.7157,-1.8975,-1.5939,0.8905,0
-65.4408,23.6719,-1.8643,-1.5975,2.7750,0
-65.4907,23.6271,-1.8746,-1.6082,2.1269,0
-65.4224,23.5698,-1.9127,-1.6032,2.6435,0
-65.4130,23.5034,-1.8891,-1.5987,1.3277,0
-65.3930,23.4531,-1.8645,-1.5943,1.7556,0
-65.3741,23.4045,-1.9054,-1.5954,1.9672,0
-65.4243,23.3524,-1.8869,-1.5967,2.6404,0
-65.3665,23.2979,-1.9116,-1.5963,2.7576,0
-65.4225,23.2811,-1.8707,-1.5969,2.5466,0
-65.3900,23.2349,-1.8929,-1.5971,2.2153,0
-65.4225,23.1766,-1.8815,-1.5946,1.3396,0
-65.3849,23.0922,-1.9060,-1.6007,1.6801,0
-65.4203,23.0082,-1.9090,-1.6056,1.8199,0
-65.3796,22.9343,-1.9121,-1.6008,1.7954,0
-65.3856,22.8640,-1.9448,-1.5991,1.9236,0
-65.3681,22.7870,-1.8851,-1.5967,3.4462,0
-65.4084,22.7067,-1.9105,-1.6029,1.8057,0
-65.3752,22.6259,-1.9167,-1.5964,1.8488,0
-65.4035,22.5711,-1.9062,-1.5974,1.0373,0
-65.3906,22.5014,-1.9290,-1.6026,2.4208,0
-65.4317,22.4560,-1.8982,-1.6089,2.0445,0
-65.3773,22.4246,-1.9203,-1.6088,1.1039,0
-65.3644,22.3739,-1.9451,-1.6036,inf,0
-65.3667,22.3008,-1.9306,-1.6045,1.3899,0
-65.4073,22.2515,-1.8888,-1.6035,1.1074,0
-65.3572,22.1585,-1.9524,-1.6257,2.2665,0
-65.3118,22.1069,-1.9654,-1.6240,2.3729,0
-65.3629,22.0436,-1.9415,-1.6207,2.9053,0
-65.4124,22.0049,-1.9555,-1.6068,1.0963,0
-65.3649,21.9872,-1.9403,-1.5977,inf,0
-65.3162,21.9319,-1.9734,-1.6018,2.7758,0
-65.3496,21.8924,-1.9601,-1.6016,1.8106,0
-65.3370,21.8299,-1.9229,-1.6127,2.0923,0
-65.3550,21.7594,-1.9538,-1.6084,1.1796,0
-65.3769,21.6853,-1.9308,-1.6055,1.4406,0
-65.4287,21.6260,-1.9327,-1.6089,2.8311,0
-65.3819,21.6086,-1.9634,-1.6089,inf,0
-65.3498,21.5524,-1.9962,-1.6166,1.2047,0
-65.3237,21.5057,-1.9604,-1.6170,inf,0
-65.3136,21.4557,-1.9753,-1.6112,1.8254,0
-65.3706,21.4003,-1.9319,-1.6087,2.3942,0
-65.3122,21.3371,-1.9862,-1.6131,2.5069,0
-65.3360,21.2883,-1.9677,-1.6135,inf,0
-65.2631,21.2444,-1.9617,-1.6151,2.9275,0
-65.3312,21.2137,-1.9738,-1.6183,2.7712,0
-65.3117,21.1085,-1.9748,-1.6154,2.2259,0
-65.3017,21.0539,-1.9811,-1.6112,1.9994,0
-65.3263,20.9745,-1.9910,-1.6138,1.3182,0
-65.3403,20.9166,-2.0047,-1.6152,1.3638,0
-65.3326,20.8300,-1.9745,-1.6069,2.0595,0
-65.2613,20.7876,-2.0051,-1.6080,2.8559,0
-65.3351,20.7049,-1.9768,-1.6237,2.8150,0
-65.2718,20.6439,-2.0405,-1.6280,2.3273,0
-65.3761,20.5926,-1.9647,-1.6309,4.7619,0
-65.3693,20.5161,-2.0074,-1.6200,1.3128,0
-65.3429,20.4499,-2.0051,-1.6169,2.5994,0
-65.3260,20.3662,-1.9915,-1.6174,2.5516,0
-65.3032,20.3015,-2.0166,-1.6249,2.0460,0
-65.3252,20.2431,-2.0070,-1.6237,1.1606,0
-65.3611,20.2056,-1.9906,-1.6248,inf,0
-65.3068,20.1733,-2.0081,-1.6247,2.2485,0
-65.2990,20.0856,-2.0072,-1.6134,2.1843,0
-65.3056,20.0334,-2.0175,-1.6119,0.6675,0
-65.3580,19.9384,-1.9973,-1.6165,2.9228,0
-65.2988,19.9285,-2.0168,-1.6190,2.3420,0
-65.2862,19.8736,-2.0209,-1.6196,2.5143,0
-65.3075,19.8113,-2.0106,-1.6171,2.2666,0
-65.3180,19.7607,-1.9932,-1.6227,inf,0
-65.3052,19.6881,-2.0290,-1.6166,1.5653,0
-65.2659,19.6538,-2.0411,-1.6153,1.6647,0
-65.3105,19.6240,-2.0106,-1.6123,inf,0
-65.3519,19.5706,-2.0338,-1.6118,1.1864,0
-65.3036,19.5399,-2.0189,-1.6111,2.0656,0
-65.3063,19.4872,-2.0373,-1.6172,inf,0
-65.3045,19.4269,-2.0164,-1.6245,1.2971,0
-65.2983,19.3770,-2.0250,-1.6254,1.2656,0
-65.2671,19.3369,-2.0493,-1.6274,inf,0
-65.2584,19.2727,-2.0368,-1.6308,1.1773,0
-65.3130,19.2029,-2.0398,-1.6301,2.8815,0
-65.2833,19.1573,-2.0465,-1.6342,2.4383,0
-65.3390,19.1238,-2.0606,-1.6307,2.2853,0
-65.3077,19.0512,-2.0312,-1.6243,1.3705,0
-65.3455,19.0183,-2.0364,-1.6209,inf,0
-65.3099,18.9760,-2.0261,-1.6172,1.5984,0
-65.2823,18.9290,-2.0555,-1.6185,inf,0
-65.3631,18.8966,-2.0591,-1.6164,2.9916,0
-65.3223,18.8598,-2.0504,-1.6254,2.0087,0
-65.3160,18.8018,-2.0481,-1.6355,0.7950,0
-65.3161,18.7480,-2.0213,-1.6417,1.9990,0
-65.3230,18.6496,-2.0455,-1.6422,2.6089,0
-65.3250,18.5862,-2.0131,-1.6385,1.9952,0
-65.3746,18.5333,-2.0572,-1.6400,3.0080,0
-65.3287,18.4416,-2.0657,-1.6318,2.2312,0
-65.3484,18.3937,-2.0386,-1.6279,inf,0
-65.3015,18.3512,-2.0852,-1.6279,1.6026,0
-65.3228,18.3059,-2.0888,-1.6282,inf,0
-65.2666,18.2375,-2.0700,-1.6437,2.2016,0
-65.2869,18.1646,-2.0367,-1.6331,1.2196,0
-65.2875,18.0878,-2.0725,-1.6366,2.5374,0
-65.2922,18.0271,-2.0537,-1.6287,1.0719,0
-65.3036,17.9732,-2.0687,-1.6306,inf,0
-65.2956,17.9128,-2.0572,-1.6282,2.0592,0
-65.2675,17.8528,-2.0760,-1.6246,2.1629,0
-65.2979,17.8069,-2.1015,-1.6248,1.9179,0
-65.2335,17.7151,-2.0971,-1.6312,3.0982,0
-65.2516,17.6631,-2.0990,-1.6355,2.3147,0
-65.2946,17.6165,-2.0771,-1.6378,2.0879,0
-65.3162,17.5514,-2.0906,-1.6406,1.1202,0
-65.1947,17.5114,-2.1019,-1.6399,3.4053,0
-65.2063,17.4622,-2.0641,-1.6346,2.2626,0
-65.2466,17.3952,-2.0767,-1.6329,2.5794,0
-65.2815,17.3258,-2.0751,-1.6058,1.2082,0
-65.2958,17.2475,-2.1128,-1.5567,1.3153,0
-65.3314,17.2027,-2.1271,-1.5268,inf,0
-65.3780,17.1745,-2.1058,-1.5099,2.0077,0
