x,y,z,yaw,velocity,change_flag
-2.3016,50.7118,1.4046,0.8925,1.4945,0
-2.2667,50.7854,1.3900,0.8890,1.7202,0
-2.2044,50.8686,1.4286,0.8778,2.8580,0
-2.1630,50.9283,1.3774,0.8776,2.0758,0
-2.1181,50.9616,1.3830,0.8775,1.9306,0
-2.0671,51.0177,1.4041,0.8886,1.2443,0
-2.0201,51.1061,1.4137,0.8862,2.4805,0
-1.9744,51.1920,1.4101,0.8797,2.2720,0
-1.9235,51.2529,1.4138,0.8803,1.8600,0
-1.8900,51.3183,1.4071,0.8827,1.4872,0
-1.8510,51.3702,1.4236,0.8846,1.8916,0
-1.8089,51.4172,1.4303,0.8840,1.7576,0
-1.7848,51.4637,1.4254,0.8787,1.7142,0
-1.7199,51.5294,1.4387,0.8812,1.9129,0
-1.6671,51.5325,1.4352,0.8894,1.7756,0
-1.7418,51.6006,1.4648,1.0625,2.6291,0
-1.7536,51.6775,1.4360,1.1037,2.8492,0
-1.6393,51.8001,1.4467,1.1580,2.8101,0
-1.5604,51.9220,1.4435,1.1988,2.4935,0
-1.5428,52.0019,1.4615,1.2455,2.2664,0
-1.5236,52.0774,1.4736,1.3026,1.3423,0
-1.4352,52.1379,1.4870,1.3748,2.2090,0
-1.5143,52.1429,1.5135,1.5884,2.1269,0
-1.5126,52.1947,1.4906,1.6107,1.9461,0
-1.5245,52.3214,1.4474,1.6189,4.6164,0
-1.5007,52.3674,1.4706,1.6176,1.9470,0
-1.4714,52.4354,1.4778,1.6027,2.5544,0
-1.4968,52.4874,1.3500,1.5647,4.9506,0
-1.6623,52.4263,1.2717,1.5805,6.6290,0
-1.5812,52.5393,1.5348,1.5807,5.1100,0
-1.5345,52.5802,1.4464,1.5683,1.5136,0
-1.5352,52.7050,1.4104,1.5702,4.4958,0
-1.5615,52.7545,1.4420,1.5827,inf,0
-1.6075,52.7826,1.3514,1.5857,3.6210,0
-1.5507,52.8387,1.4978,1.5927,5.7257,0
-1.6138,52.9420,1.2257,1.5955,7.7751,0
-1.4840,52.8881,1.4598,1.5855,9.3780,0
-1.5995,53.0227,1.4040,1.5879,6.3841,0
-1.6113,53.0850,1.4064,1.5773,2.3696,0
-1.5749,53.1267,1.4070,1.5784,1.9070,0
-1.6182,53.1819,1.4136,1.5780,1.3904,0
-1.5979,53.2317,1.4190,1.5752,inf,0
-1.6094,53.2864,1.4163,1.5814,0.8167,0
-1.6245,53.3349,1.3703,1.5862,2.1765,0
-1.6133,53.3980,1.3871,1.5904,2.1014,0
-1.6366,53.4865,1.3986,1.5896,2.2394,0
-1.6560,53.5429,1.4054,1.5846,2.1999,0
-1.6798,53.6226,1.3995,1.5743,1.8463,0
-1.6631,53.6836,1.3885,1.5758,1.6491,0
-1.6303,53.7679,1.4206,1.5757,3.4076,0
-1.6883,53.8302,1.3859,1.5761,2.0734,0
-1.6757,53.8800,1.3734,1.5788,inf,0
-1.7016,53.9975,1.3679,1.5820,2.8778,0
-1.6705,54.0522,1.3510,1.5821,1.6406,0
-1.6503,54.1014,1.3664,1.5813,1.9012,0
-1.7055,54.1529,1.3635,1.5806,1.5069,0
-1.7118,54.2080,1.3498,1.5712,2.2549,0
-1.7267,54.3027,1.3703,1.5675,2.1072,0
-1.7085,54.3839,1.3941,1.5674,3.0824,0
-1.7198,54.4526,1.3533,1.5783,2.0353,0
-1.7116,54.5075,1.3509,1.5810,0.3450,0
-1.6743,54.5536,1.3629,1.5825,0.6104,0
-1.7138,54.5914,1.3552,1.5882,inf,0
-1.7507,54.6320,1.3378,1.5890,1.9776,0
-1.7148,54.6767,1.3311,1.5797,2.0245,0
-1.7085,54.7419,1.3709,1.5737,1.2536,0
-1.7270,54.8247,1.3450,1.5662,1.8877,0
-1.7430,54.8753,1.3175,1.5597,2.1956,0
-1.7480,54.9519,1.3409,1.5554,2.3208,0
-1.7357,55.0296,1.3619,1.5668,1.8024,0
-1.7628,55.1031,1.3135,1.5705,1.3743,0
-1.7742,55.1831,1.3529,1.5740,1.9468,0
-1.7634,55.2337,1.3206,1.5766,2.0352,0
-1.7436,55.2993,1.3065,1.5690,2.4766,0
-1.7591,55.3470,1.3462,1.5716,inf,0
-1.7610,55.4056,1.3162,1.5939,0.8991,0
-1.7294,55.4763,1.3059,1.6144,2.5635,0
-1.7501,55.5777,1.3386,1.6835,3.1336,0
-1.6801,55.5415,1.3442,1.7700,2.2980,0
-1.7437,55.4729,1.3175,1.8112,3.3422,0
-1.7881,55.5147,1.3389,1.8723,2.1140,0
-1.8374,55.5292,1.3207,1.8997,1.5211,0
-1.8727,55.5918,1.3348,1.9702,2.1820,0
-1.9607,55.6886,1.3476,2.0066,4.5121,0
-2.0060,55.7428,1.3339,2.0421,2.4743,0
-1.9984,55.8412,1.2985,2.1078,1.7395,0
-1.9947,55.9177,1.2948,2.1373,2.6318,0
-2.0385,55.9467,1.2631,2.2102,inf,0
-2.0988,55.9950,1.3276,2.2756,1.7182,0
-2.0973,56.0638,1.2855,2.3674,0.9747,0
-2.1432,56.1062,1.3093,2.4932,2.1748,0
-2.3583,56.1149,1.2971,2.5436,4.1113,0
-2.2579,56.0398,1.3303,2.6077,4.4474,0
-2.3459,56.0896,1.2857,2.6836,1.2595,0
-2.4944,56.1072,1.2877,2.7492,2.3120,0
-2.6153,56.1726,1.2607,2.8287,2.4047,0
-2.6087,56.2387,1.2798,2.8630,2.3738,0
-2.6329,56.1722,1.2781,2.9248,1.9598,0
-2.6810,56.1864,1.3010,2.9158,inf,0
-2.7396,56.2176,1.2552,2.8980,1.0258,0
-2.7945,56.2275,1.2472,2.8755,1.6177,0
-2.8451,56.2513,1.2783,2.8789,2.0755,0
-2.9171,56.2324,1.2561,2.8789,2.0237,0
-2.9777,56.2663,1.2598,2.8774,1.0487,0
-3.0576,56.2998,1.2628,2.8760,1.3710,0
-3.1067,56.3266,1.2399,2.8849,0.8593,0
-3.1689,56.3224,1.2566,2.8980,inf,0
-3.2274,56.3528,1.2419,2.9059,1.8058,0
-3.2760,56.3335,1.2371,2.9142,1.2541,0
-3.3439,56.3422,1.2222,2.9301,1.6786,0
-3.3939,56.3124,1.2582,2.9487,inf,0
-3.4221,56.2615,1.2219,2.9601,2.3562,0
-3.4698,56.2903,1.2379,3.0079,2.2981,0
-3.5362,56.3265,1.2391,3.0272,2.5966,0
-3.5915,56.3364,1.2525,3.0489,1.9823,0
-3.6218,56.3816,1.2071,3.0844,1.1212,0
-3.6597,56.4161,1.2707,3.0968,2.9001,0
-3.6863,56.3734,1.1953,3.1162,inf,0
-3.7452,56.3472,1.1973,3.1269,0.6595,0
-3.8157,56.3429,1.1988,3.1221,1.0422,0
-3.8736,56.3308,1.1954,3.1156,1.2708,0
-3.9437,56.3515,1.2056,3.1088,2.2975,0
-3.8898,56.3726,1.1817,3.0993,inf,0
-3.9476,56.3718,1.2161,3.0990,2.3103,0
-3.9748,56.3223,1.2085,3.0944,1.2984,0
-4.0532,56.3643,1.1986,3.0950,1.7223,0
-4.0982,56.3418,1.1925,3.0964,1.0220,0
-4.1522,56.3590,1.1753,3.1003,1.1829,0
-4.2020,56.3860,1.2344,3.1038,2.6514,0
-4.1998,56.3163,1.1496,3.1085,3.8978,0
-4.2589,56.3159,1.1764,3.1029,2.2302,0
-4.3030,56.3614,1.1575,3.0995,1.8856,0
-4.3551,56.3661,1.2149,3.1051,1.7921,0
-4.3920,56.3286,1.2067,3.1056,inf,0
-4.4517,56.3439,1.1991,3.1147,inf,0
-4.5149,56.3657,1.2052,3.1098,2.6743,0
-4.5756,56.3651,1.1815,3.1013,1.0179,0
-4.6481,56.3331,1.1733,3.0966,1.4511,0
-4.7189,56.3394,1.1504,3.0986,1.1877,0
-4.7798,56.3221,1.1942,3.1032,1.4331,0
-4.8521,56.2991,1.1682,3.1053,1.6048,0
-4.9005,56.3122,1.1621,3.1052,inf,0
-4.9500,56.3372,1.1823,3.1103,inf,0
-5.0023,56.3207,1.1561,3.1113,inf,0
-5.0854,56.3308,1.1662,3.1119,2.1411,0
-5.1554,56.3463,1.1713,3.1028,2.1923,0
-5.2168,56.3475,1.1445,3.0998,1.2987,0
-5.2600,56.3036,1.1418,3.1030,1.5215,0
-5.3199,56.3011,1.1590,3.1023,1.9555,0
-5.3774,56.3146,1.1584,3.1049,inf,0
-5.4598,56.3083,1.1227,3.0973,1.1895,0
-5.5192,56.2973,1.1530,3.1019,0.8924,0
-5.5756,56.3285,1.1348,3.1048,1.4411,0
-5.6470,56.3007,1.1378,3.1140,1.3921,0
-5.7367,56.3065,1.1837,3.1164,3.4244,0
-5.8197,56.3623,1.1648,3.1035,3.5500,0
-5.8684,56.2871,1.1488,3.0839,2.2701,0
-5.9000,56.2443,1.1132,3.0898,inf,0
-5.9457,56.2813,1.1384,3.0915,inf,0
-5.9976,56.3113,1.1619,3.0961,inf,0
-6.0471,56.2702,1.1233,3.1011,1.4006,0
-6.1222,56.2993,1.1254,3.1033,1.8184,0
-6.1778,56.2894,1.1235,3.1054,0.5156,0
-6.2470,56.2683,1.1048,3.1067,1.0280,0
-6.3532,56.2568,1.1372,3.1002,2.6637,0
-6.3906,56.2944,1.1063,3.0941,2.0866,0
-6.4423,56.2702,1.0957,3.0896,0.7983,0
-6.5303,56.2721,1.1059,3.0914,2.1755,0
-6.5691,56.3086,1.1025,3.0935,inf,0
-6.5845,56.2191,1.1060,3.0971,1.9184,0
-6.6550,56.2525,1.1097,3.0941,2.3143,0
-6.7513,56.3305,1.1201,3.0959,3.2623,0
-6.7994,56.2860,1.1135,3.0992,1.2217,0
-6.8617,56.2668,1.0903,3.1005,1.2905,0
-6.9126,56.1995,1.0797,3.0937,1.8296,0
-6.9655,56.2447,1.1075,3.0913,2.6129,0
-7.0337,56.2765,1.0902,3.0864,1.6444,0
-7.1002,56.2483,1.0962,3.0823,1.2973,0
-7.1635,56.2606,1.0933,3.0929,2.3371,0
-7.2065,56.2234,1.0292,3.0955,2.8532,0
-7.2554,56.2884,1.1068,3.0927,3.8478,0
-7.3358,56.2731,1.1059,3.0922,1.9948,0
-7.4188,56.2673,1.0272,3.0914,1.8244,0
-7.4717,56.2552,1.0927,3.0947,2.8909,0
-7.4887,56.1922,1.0324,3.0909,2.1978,0
-7.5390,56.2422,1.0538,3.0832,3.0525,0
-7.6214,56.2583,1.0693,3.0818,1.5548,0
-7.7058,56.2427,1.0540,3.0831,1.9724,0
-7.7837,56.2965,1.0779,3.0862,2.2243,0
-7.8336,56.2561,1.0550,3.0894,1.5735,0
-7.8866,56.2627,1.0306,3.0878,1.6406,0
-7.9428,56.2556,1.0415,3.0836,1.4423,0
-8.0006,56.2508,1.0174,3.0846,1.3336,0
-8.0825,56.2661,1.0652,3.0882,2.6099,0
-8.1396,56.2365,1.0282,3.0844,1.3458,0
-8.1945,56.2324,1.0417,3.0832,inf,0
-8.2378,56.2691,1.0674,3.0867,2.1404,0
-8.2911,56.1827,1.0136,3.0880,1.9220,0
-8.3857,56.2229,1.0486,3.0865,3.4981,0
-8.4177,56.2637,1.0456,3.0805,1.6040,0
-8.4189,56.1711,1.0163,3.0986,2.5685,0
-8.4489,56.1251,1.0265,3.1168,1.7153,0
-8.4728,56.0610,1.0561,-3.1332,2.3920,0
-8.5748,56.1566,0.9878,-3.0783,4.2931,0
-8.6627,56.2208,1.0100,-3.0122,1.9071,0
-8.7004,56.1730,0.9997,-3.0217,1.9622,0
-8.7498,56.1330,1.0372,-3.0659,1.8018,0
-8.8028,56.1412,0.9855,-3.0874,2.5605,0
-8.8601,56.1517,1.0333,-3.0934,2.9116,0
-8.9198,56.2169,1.0121,-3.0871,3.0326,0
-8.9537,56.1491,0.9864,-3.0739,3.2286,0
-9.0895,56.1855,1.0525,-3.0691,5.4070,0
-9.1211,56.1461,0.9672,-3.0741,inf,0
-9.1725,56.1410,0.9660,-3.0718,inf,0
-9.2031,56.1815,0.9935,-3.0723,inf,0
-9.2297,56.1204,0.9668,-3.0739,1.2428,0
-9.2992,56.1167,0.9679,-3.0717,1.3333,0
-9.3609,56.1331,0.9702,-3.0778,1.7264,0
-9.4154,56.1346,0.9827,-3.0814,1.1003,0
-9.4607,56.1066,0.9779,-3.0789,inf,0
-9.5189,56.1200,0.9760,-3.0780,1.6455,0
-9.5638,56.0901,0.9824,-3.0805,1.6251,0
-9.6060,56.0500,0.9045,-3.0754,2.0515,0
-9.6686,56.1048,0.9732,-3.0776,3.5471,0
-9.7515,56.0830,0.9639,-3.0727,1.7529,0
-9.7660,56.0336,0.9592,-3.0709,inf,0
-9.8207,56.0266,0.9447,-3.0677,1.9560,0
-9.8664,56.0468,0.9371,-3.0711,1.3205,0
-9.8965,55.9953,0.9550,-3.0942,1.6694,0
-9.9743,56.0113,0.9558,-3.1317,2.0782,0
-10.0241,55.9957,0.9467,3.1403,2.1387,0
-10.0740,55.9891,0.9482,3.1229,1.0831,0
-10.1283,56.0430,0.9402,3.1228,1.7126,0
-10.1813,56.0479,0.9255,3.1301,1.5908,0
-10.2672,56.0357,0.9824,3.1360,2.2419,0
-10.3223,56.0151,0.9452,-3.1384,2.2612,0
-10.3833,56.0125,0.9498,-3.1415,1.7262,0
-10.4211,55.9765,0.9203,-3.1397,inf,0
-10.4667,56.0020,0.9416,-3.1372,inf,0
-10.5481,56.0767,0.9457,3.1405,3.3131,0
-10.5865,56.0262,0.9652,3.1290,3.3149,0
-10.6451,55.9855,0.9368,3.1304,1.1484,0
-10.7280,55.9924,0.8968,3.1304,1.8920,0
-10.7796,55.9973,0.9246,3.1344,1.7889,0
-10.8334,56.0066,0.9214,3.1331,1.6118,0
-10.8782,56.0467,0.9573,3.1330,2.1574,0
-10.8588,55.9891,0.8969,3.1343,0.9480,0
-10.9327,55.9758,0.9251,3.1371,2.4323,0
-10.9655,55.9373,0.9016,3.1383,1.7890,0
-11.0006,55.9912,0.9234,3.1395,2.3362,0
-11.0750,55.9979,0.9024,3.1344,2.6454,0
-11.1345,55.9747,0.8782,3.1304,1.9237,0
-11.2073,55.9777,0.9215,3.1260,1.1923,0
-11.2654,55.9763,0.8935,3.1269,1.0756,0
-11.3228,56.0211,0.9258,3.1265,2.5064,0
-11.3309,55.9678,0.9132,3.1296,1.8902,0
-11.3829,55.9338,0.8910,3.1295,1.9112,0
-11.4615,55.9545,0.8991,3.1291,1.4087,0
-11.5126,55.9863,0.8872,3.1357,1.7943,0
-11.5586,55.9574,0.8985,3.1355,1.5531,0
-11.6409,55.9879,0.9042,3.1367,2.5401,0
-11.6790,56.0269,0.8725,3.1334,inf,0
-11.7249,55.9832,0.9056,3.1236,1.6604,0
-11.7424,55.8984,0.8489,3.1227,3.6463,0
-11.8203,55.9355,0.8950,3.1215,1.7208,0
-11.8849,55.9580,0.8660,3.1208,1.5664,0
-11.9379,55.9662,0.8624,3.1267,inf,0
-12.0033,55.9750,0.8766,3.1340,0.9263,0
-12.0250,55.9173,0.8693,3.1286,0.8453,0
-12.0789,55.9006,0.8288,3.1295,1.6078,0
-12.1288,55.9258,0.8565,3.1316,1.9640,0
-12.2171,55.9419,0.8807,3.1319,1.6916,0
-12.2685,55.9324,0.8119,3.1318,inf,0
-12.3240,55.9793,0.8581,3.1288,2.9564,0
-12.3313,55.8829,0.8107,3.1205,4.4129,0
-12.3760,55.9057,0.8402,3.1218,2.0876,0
-12.4261,55.9096,0.8308,3.1197,inf,0
-12.5182,55.9262,0.8272,3.1157,2.0471,0
-12.5814,55.9771,0.8545,3.1146,2.7277,0
-12.5835,55.8796,0.8411,3.1213,1.8331,0
-12.6813,55.9204,0.8546,3.1187,2.5011,0
-12.7426,55.9174,0.8246,3.1259,1.6973,0
-12.7937,55.9025,0.8350,3.1301,1.2585,0
-12.8725,55.8647,0.8122,3.1273,3.3476,0
-12.9561,55.9105,0.8438,3.1198,3.4502,0
-12.9941,55.8752,0.7943,3.1133,inf,0
-13.0588,55.8794,0.8348,3.1154,1.0305,0
-13.1628,55.9261,0.8082,3.1171,2.4930,0
-13.2320,55.9067,0.8324,3.1177,1.9317,0
-13.2843,55.8601,0.8107,3.1174,1.2524,0
-13.3565,55.8735,0.7996,3.1246,1.0994,0
-13.4114,55.8650,0.7888,3.1284,1.6196,0
-13.4638,55.9098,0.7982,3.1289,2.2615,0
-13.4962,55.8598,0.8156,3.1327,1.7959,0
-13.5141,55.7958,0.7874,-3.1106,1.9523,0
-13.5308,55.7240,0.7943,-3.0760,2.5433,0
-13.6651,55.8020,0.7967,-3.0450,2.2623,0
-13.7195,55.8312,0.7954,-3.0435,2.1184,0
-13.8117,55.8339,0.7890,-3.0546,1.8682,0
-13.8925,55.8136,0.7906,-3.0707,1.3843,0
-13.9857,55.8379,0.7938,-3.0684,2.7044,0
-13.9963,55.7850,0.7363,-3.0679,1.9691,0
-14.0792,55.7602,0.7601,-3.0651,1.6840,0
-14.1558,55.7624,0.7776,-3.0682,1.0924,0
-14.2031,55.7907,0.7334,-3.0672,0.9799,0
-14.2535,55.7332,0.7405,-3.0712,1.8652,0
-14.3288,55.7373,0.7652,-3.0755,2.8799,0
-14.3772,55.7574,0.7421,-3.0731,0.9216,0
-14.4325,55.7777,0.7643,-3.0750,2.0463,0
-14.4767,55.7478,0.7653,-3.0738,1.3597,0
-14.5331,55.7240,0.7475,-3.0703,1.4709,0
-14.6075,55.7191,0.7052,-3.0670,1.9022,0
-14.6613,55.7583,0.7519,-3.0712,2.8566,0
-14.6875,55.6772,0.7612,-3.0705,1.8722,0
-14.7426,55.6865,0.7443,-3.0705,1.8580,0
-14.8085,55.6973,0.7252,-3.0710,1.6334,0
-14.8607,55.6915,0.7482,-3.0718,1.2998,0
-14.8959,55.6552,0.7470,-3.0787,inf,0
-14.9393,55.6909,0.7368,-3.0794,1.9637,0
-14.9911,55.7055,0.7224,-3.0778,1.2954,0
-15.0333,55.6605,0.7496,-3.0865,2.3982,0
-15.0857,55.6034,0.7217,-3.0856,3.1426,0
-15.1211,55.6618,0.7478,-3.0811,2.4412,0
-15.1989,55.6423,0.6996,-3.0713,1.3160,0
-15.2501,55.6215,0.6954,-3.0647,inf,0
-15.3024,55.6229,0.7658,-3.0720,0.7296,0
-15.3145,55.5649,0.7184,-3.0881,2.0724,0
-15.3698,55.5946,0.7014,-3.0826,2.1660,0
-15.4209,55.5934,0.7156,-3.0816,1.2940,0
-15.4864,55.6107,0.7200,-3.0812,1.3247,0
-15.5841,55.5747,0.7138,-3.0755,2.9540,0
-15.6660,55.5845,0.7084,-3.0773,1.4417,0
-15.7383,55.6189,0.7130,-3.0739,2.1203,0
-15.7588,55.5576,0.7017,-3.0768,2.2030,0
-15.8377,55.5065,0.7102,-3.0786,2.1280,0
-15.8949,55.5395,0.6920,-3.0745,2.1971,0
-15.9790,55.5056,0.7094,-3.0735,1.9691,0
-16.0333,55.5310,0.6940,-3.0767,1.7151,0
-16.1037,55.5210,0.6903,-3.0811,2.1834,0
-16.1945,55.5292,0.7105,-3.0819,2.5942,0
-16.1943,55.4563,0.6683,-3.0878,2.4434,0
-16.2424,55.4364,0.6319,-3.0836,2.0932,0
-16.3182,55.4537,0.6868,-3.0842,3.2683,0
-16.3669,55.4818,0.6994,-3.0807,inf,0
-16.4313,55.4265,0.6608,-3.0739,3.1977,0
-16.5022,55.4575,0.6624,-3.0882,1.5776,0
-16.5295,55.4099,0.6890,-3.0927,1.3478,0
-16.5832,55.4036,0.6796,-3.0930,inf,0
-16.6361,55.4198,0.6391,-3.0925,2.3533,0
-16.6849,55.4571,0.6738,-3.0951,2.3134,0
-16.7485,55.4853,0.6711,-3.0886,1.2334,0
-16.7853,55.4485,0.7006,-3.0881,inf,0
-16.8297,55.4091,0.6447,-3.0974,1.0230,0
-16.9070,55.4230,0.6432,-3.1108,1.1372,0
-16.9577,55.4146,0.6611,-3.1211,1.1006,0
-17.0310,55.4046,0.6688,-3.1230,1.5783,0
-17.1003,55.4254,0.6559,-3.1245,1.6843,0
-17.1676,55.4025,0.6613,-3.1234,1.4932,0
-17.2233,55.3883,0.6264,-3.1233,inf,0
-17.3060,55.3942,0.6638,-3.1262,2.8047,0
-17.3646,55.4017,0.6512,-3.1244,1.8743,0
-17.4338,55.4150,0.6490,-3.1299,1.1718,0
-17.5110,55.3646,0.6187,-3.1202,2.1896,0
-17.5429,55.4042,0.6469,-3.1179,1.8853,0
-17.5750,55.3598,0.6087,-3.1232,1.0924,0
-17.6458,55.3708,0.5924,-3.1250,0.9812,0
-17.7057,55.3799,0.6426,-3.1300,2.6978,0
-17.7540,55.3483,0.6181,-3.1296,1.0892,0
-17.8085,55.3026,0.5890,-3.1285,2.3991,0
-17.8702,55.3578,0.6082,-3.1298,2.7452,0
-17.9234,55.3447,0.6192,-3.1266,0.8942,0
-17.9794,55.3372,0.6543,-3.1208,inf,0
-18.0300,55.3583,0.5925,-3.1298,inf,0
-18.0835,55.3416,0.5866,-3.1201,1.4701,0
-18.1290,55.3909,0.6280,-3.1210,2.6911,0
-18.1367,55.3307,0.5732,-3.1176,2.8959,0
-18.2078,55.2971,0.5854,-3.1204,1.4840,0
-18.2521,55.3326,0.5819,-3.1223,inf,0
-18.3246,55.3365,0.6115,-3.1272,2.6934,0
-18.3831,55.2902,0.5836,-3.1337,1.7452,0
-18.4361,55.2747,0.5550,-3.1343,1.8908,0
-18.4725,55.3669,0.6190,-3.1349,3.9877,0
-18.4726,55.3120,0.5952,-3.1355,2.1102,0
-18.5261,55.3063,0.5998,-3.1330,inf,0
-18.6106,55.3066,0.5678,-3.1376,1.8384,0
-18.6665,55.2823,0.5729,-3.1320,inf,0
-18.7189,55.3097,0.5917,-3.1290,1.1245,0
-18.7704,55.2930,0.5693,-3.1258,1.2072,0
-18.8097,55.2604,0.5639,-3.1257,0.9089,0
-18.8611,55.2436,0.5673,-3.1242,1.7518,0
-18.9162,55.2422,0.5857,-3.1308,1.7839,0
-19.0224,55.2836,0.5553,-3.1341,2.8438,0
-19.0733,55.2293,0.5748,-3.1374,2.8768,0
-19.1465,55.2173,0.5453,-3.1300,1.2564,0
-19.2244,55.2575,0.5878,-3.1401,3.0904,0
-19.2838,55.2569,0.5533,-3.1293,1.1470,0
-19.3372,55.2349,0.5320,-3.1225,inf,0
-19.3959,55.2300,0.5671,-3.1250,1.4382,0
-19.4714,55.2078,0.5509,-3.1274,1.6869,0
-19.5553,55.2007,0.5395,-3.1370,1.6567,0
-19.6058,55.2395,0.5538,-3.1395,0.9247,0
-19.6549,55.1877,0.5726,-3.1397,2.6982,0
-19.7432,55.2092,0.5233,-3.1342,1.6619,0
-19.8149,55.2361,0.5220,-3.1415,1.7457,0
-19.8245,55.1785,0.5153,3.1405,2.1677,0
-19.8950,55.1513,0.5211,-3.1353,1.7148,0
-19.9478,55.1664,0.5138,-3.1335,1.6503,0
-20.0074,55.1907,0.5214,-3.1361,1.6838,0
-20.0714,55.2008,0.5113,-3.1341,1.7350,0
-20.1264,55.1910,0.5156,-3.1407,1.0533,0
-20.1831,55.1606,0.5043,-3.1382,1.4591,0
-20.2724,55.1418,0.5532,-3.1369,2.5324,0
-20.3123,55.1870,0.4787,-3.1335,1.3295,0
-20.3736,55.1356,0.5040,-3.1345,2.5443,0
-20.4380,55.1329,0.4762,-3.1393,1.0729,0
-20.4938,55.1255,0.5171,-3.1399,2.2358,0
-20.5701,55.1965,0.4850,-3.1412,3.6630,0
-20.5951,55.1499,0.4825,3.1351,1.7104,0
-20.6508,55.1181,0.5046,3.1404,1.1393,0
-20.7170,55.1092,0.4626,3.1363,1.7100,0
-20.7638,55.1277,0.4686,3.1412,1.7444,0
-20.8223,55.0581,0.4665,-3.1414,2.5386,0
-20.8803,55.0992,0.5045,-3.1389,2.8204,0
-20.9184,55.1319,0.4491,3.1365,1.6878,0
-20.9738,55.1346,0.4548,3.1359,inf,0
-21.0227,55.1241,0.4775,3.1304,1.3175,0
-21.0785,55.0686,0.4628,-3.1348,1.5187,0
-21.1440,55.1495,0.4864,-3.1341,3.4620,0
-21.2045,55.1399,0.4762,-3.1387,1.4540,0
-21.2444,55.0728,0.4597,3.1356,1.2605,0
-21.2960,55.0764,0.4359,3.1385,inf,0
-21.3504,55.1412,0.4772,3.1327,3.2355,0
-21.3921,55.1038,0.4630,3.1374,0.9938,0
-21.4555,55.0993,0.4647,-3.1409,1.4624,0
-21.5107,55.0912,0.4449,3.1380,0.9858,0
-21.5599,55.0717,0.4463,3.1343,1.1621,0
-21.6193,55.0998,0.4576,3.1366,1.2091,0
-21.6572,55.0653,0.4395,3.1387,1.1738,0
-21.7376,55.1114,0.4504,3.1381,2.7096,0
-21.7900,55.0649,0.4505,3.1363,1.4178,0
-21.8517,55.0635,0.4496,3.1323,1.5222,0
-21.9093,55.0643,0.4346,3.1305,1.6097,0
-21.9785,55.0790,0.4479,3.1252,1.2067,0
-22.0248,55.0222,0.4247,3.1201,2.0381,0
-22.0688,55.0468,0.4371,3.1230,1.5872,0
-22.1212,55.0557,0.4317,3.1252,1.2995,0
-22.1754,55.0528,0.4312,3.1212,1.3830,0
-22.2222,55.0169,0.4037,3.1282,0.9068,0
-22.2482,55.0656,0.4513,3.1322,2.5307,0
-22.2723,55.0115,0.4481,3.1342,inf,0
-22.3136,55.0411,0.4455,3.1375,1.0762,0
-22.3615,55.0267,0.4146,3.1359,1.0822,0
-22.4162,55.0282,0.4294,3.1355,0.8916,0
-22.4717,55.0587,0.4274,3.1290,1.1740,0
-22.5233,55.0188,0.4593,3.1311,1.3442,0
-22.5820,55.0048,0.4224,3.1248,1.9442,0
-22.6416,55.0207,0.4241,3.1236,1.2370,0
-22.6660,55.0667,0.4483,3.1233,1.9606,0
-22.6810,55.0152,0.4065,3.1260,0.8249,0
-22.7364,55.0247,0.4125,3.1291,1.6739,0
-22.8015,54.9961,0.4209,3.1272,1.4699,0
-22.8557,55.0093,0.4077,3.1327,1.2337,0
-22.8988,55.0387,0.4200,3.1333,1.5350,0
-22.9505,55.0038,0.4089,-3.1304,0.9522,0
-23.0071,54.9761,0.4262,-3.1345,0.8731,0
-23.0723,54.9912,0.4097,3.1350,2.0181,0
-23.1351,54.9988,0.4036,3.1312,0.5222,0
-23.1782,54.9625,0.4064,3.1342,inf,0
-23.2401,54.9400,0.3722,-3.1364,2.0732,0
-23.2836,54.9875,0.3984,-3.1322,2.3993,0
-23.3689,54.9851,0.3980,3.1408,1.4489,0
-23.4747,54.9907,0.3806,-3.1390,2.1018,0
-23.5076,55.0360,0.4341,-3.1359,2.5860,0
-23.5106,54.9680,0.3469,-3.1328,2.3413,0
-23.5745,54.9909,0.4140,-3.1331,2.4228,0
-23.6243,54.9580,0.3940,-3.1358,1.3978,0
-23.6782,54.9515,0.3838,3.1394,1.0471,0
-23.7683,54.9495,0.3656,3.1333,2.0222,0
-23.8305,54.9723,0.4028,3.1330,2.1826,0
-23.8718,54.9308,0.3728,3.1374,inf,0
-23.9275,54.9364,0.3640,3.1339,0.8742,0
-24.0000,54.9450,0.3542,3.1350,1.4364,0
-24.0407,54.9120,0.3373,-3.1370,inf,0
-24.0947,54.9354,0.3722,-3.1383,0.3917,0
-24.1518,54.9208,0.3489,-3.1402,0.9171,0
-24.2222,54.9097,0.3815,-3.1402,1.5203,0
-24.2848,54.9120,0.3668,3.1323,1.7623,0
-24.3455,54.9426,0.3973,3.1267,2.3720,0
-24.3785,54.8647,0.3522,3.1363,1.5660,0
-24.4288,54.9667,0.4185,3.1382,4.4014,0
-24.4463,54.9100,0.3414,-3.1401,3.4164,0
-24.5202,54.8815,0.3471,3.1380,1.6722,0
-24.5610,54.9190,0.3634,3.1385,2.1777,0
-24.6115,54.8984,0.3432,3.1414,inf,0
-24.6542,54.9411,0.3588,-3.1392,0.8488,0
-24.6939,54.8920,0.3533,3.1384,1.0583,0
